,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Children,Family_size,Is_Parent,Customer_For,Amount Spent,Cluster,PC_Clusters
1291,2,1,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,0,44,0,2,0,1060,1305,1,1
1292,2,1,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,0,57,1,3,1,526,832,2,0
1293,2,1,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,0,47,2,4,1,642,401,0,0
1294,3,1,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,0,58,0,2,0,197,1501,1,1
1295,2,1,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,0,41,0,2,0,326,1189,1,0
1296,2,1,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,0,51,1,3,1,502,1194,2,0
1297,3,1,65695.0,50,371,32,189,0,58,6,2,5,4,10,4,0,63,1,3,1,309,656,2,0
1298,3,0,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,67,0,1,0,743,1540,1,1
1299,3,1,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,58,1,3,1,467,311,2,2
1300,1,1,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,0,68,1,3,1,543,820,2,0
1301,1,1,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,0,34,1,3,1,35,274,0,2
1302,3,0,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,0,61,2,3,1,595,57,0,2
1303,2,1,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,58,1,3,1,695,448,2,0
1304,1,1,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,50,2,4,1,61,44,0,2
1305,2,1,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,51,2,4,1,495,102,0,2
1306,2,1,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,0,39,1,3,1,338,61,0,2
1307,3,1,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,63,0,2,0,593,1643,1,1
1308,3,1,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,65,1,3,1,548,397,2,2
1309,2,1,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,55,1,3,1,158,1121,2,0
1310,2,0,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,1,46,2,3,1,1002,473,0,0
1311,1,1,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,49,1,3,1,252,50,0,2
1312,3,1,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,61,1,3,1,660,1678,2,0
1313,2,1,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,41,0,2,0,232,58,0,2
1314,3,1,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,48,1,3,1,437,170,0,2
1315,3,0,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,41,0,1,0,359,373,0,2
1316,3,1,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,0,78,0,2,0,384,1196,1,1
1317,2,1,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,44,1,3,1,156,101,0,2
1318,2,1,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,54,2,4,1,724,316,0,0
1319,2,1,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,61,1,3,1,444,1400,2,0
1320,2,0,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,75,0,1,0,495,1424,1,1
1321,3,1,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,45,1,3,1,840,844,2,0
1322,2,1,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,48,1,3,1,445,311,0,2
1323,2,1,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,41,0,2,0,488,1149,1,1
1324,3,1,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,40,0,2,0,230,129,0,2
1325,2,0,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,71,1,2,1,416,32,0,2
1326,2,0,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,41,1,2,1,850,299,0,0
1327,2,1,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,61,1,3,1,191,320,0,2
1328,3,1,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,46,1,3,1,745,441,2,0
1329,3,1,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,74,2,4,1,1061,1178,2,0
1330,2,1,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,33,0,2,0,658,85,0,2
1331,1,0,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,41,1,2,1,626,24,0,2
1332,2,0,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,48,1,2,1,654,112,0,2
1333,1,1,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,64,1,3,1,430,30,0,2
1334,3,1,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,40,0,2,0,534,410,0,2
1335,2,1,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,47,1,3,1,462,800,2,0
1336,3,0,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,61,0,1,0,641,1313,1,1
1337,3,1,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,67,0,2,0,616,1483,1,1
1338,2,0,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,30,0,1,0,411,1258,1,1
1339,2,1,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,36,1,3,1,847,28,0,2
1340,2,1,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,58,1,3,1,313,227,2,2
1341,2,1,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,41,0,2,0,816,1555,1,1
1342,2,0,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,61,1,2,1,629,861,2,0
1343,2,1,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,0,45,1,3,1,593,103,0,2
1344,3,0,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,77,0,1,0,222,634,0,1
1345,2,0,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,60,0,1,0,342,1918,1,1
1346,3,0,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,52,2,3,1,605,131,0,2
1347,2,1,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,55,2,4,1,801,586,2,0
1348,1,1,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,0,31,1,3,1,378,62,0,2
1349,2,0,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,49,2,3,1,555,447,2,0
1350,1,1,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,73,0,2,0,858,939,1,1
1351,1,0,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,46,1,2,1,499,797,2,0
1352,3,0,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,65,1,2,1,971,1143,2,1
1353,2,0,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,47,1,2,1,513,415,2,0
1354,2,1,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,50,1,3,1,376,30,0,2
1355,3,0,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,55,1,2,1,345,187,0,2
1356,2,1,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,65,1,3,1,207,251,2,2
1357,2,0,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,48,1,2,1,221,237,0,2
1358,1,1,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,63,2,4,1,346,91,0,2
1359,3,0,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,58,3,4,1,549,35,0,2
1360,3,0,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,63,1,2,1,970,493,2,0
1361,3,1,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,54,1,3,1,643,971,2,0
1362,2,0,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,63,1,2,1,1028,371,0,0
1363,2,0,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,48,3,4,1,341,396,2,0
1364,2,1,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,0,38,1,3,1,473,68,0,2
1365,3,1,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,52,1,3,1,529,322,2,2
1366,3,0,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,68,1,2,1,215,222,0,2
1367,1,1,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,67,2,4,1,639,177,0,0
1368,2,1,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,50,1,3,1,909,45,0,2
1369,2,1,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,0,75,0,2,0,325,1899,1,1
1370,1,1,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,47,2,4,1,473,22,0,2
1371,2,1,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,43,2,4,1,720,41,0,2
1372,2,1,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,44,0,2,0,304,1440,1,1
1373,3,1,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,51,2,4,1,391,325,2,0
1374,2,1,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,50,1,3,1,636,95,0,2
1375,3,1,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,51,1,3,1,306,42,0,2
1376,1,0,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,48,2,3,1,816,72,0,2
1377,3,1,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,51,1,3,1,205,20,0,2
1378,3,1,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,67,2,4,1,494,789,2,0
1379,2,0,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,49,2,3,1,198,15,0,2
1380,2,0,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,51,1,2,1,157,59,0,2
1381,3,0,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,55,1,2,1,594,908,2,0
1382,3,1,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,54,2,4,1,785,417,2,0
1383,2,1,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,62,2,4,1,833,289,0,0
1384,2,1,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,51,1,3,1,252,769,2,0
1385,2,1,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,70,1,3,1,229,188,2,2
1386,2,0,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,66,1,2,1,845,354,2,0
1387,3,1,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,53,1,3,1,726,727,2,0
1388,3,1,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,56,2,4,1,881,146,0,0
1389,3,1,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,72,1,3,1,397,319,2,2
1390,3,1,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,70,1,3,1,354,794,2,0
1391,2,1,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,73,1,3,1,849,454,2,0
1392,3,0,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,70,2,3,1,910,152,0,0
1393,3,1,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,46,1,3,1,799,797,2,0
1394,2,1,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,51,1,3,1,565,1690,2,0
1395,3,1,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,54,2,4,1,291,20,0,2
1396,2,1,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,79,0,2,0,318,1428,1,1
1397,2,0,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,33,1,2,1,661,209,0,2
1398,2,0,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,44,1,2,1,426,545,2,0
1399,1,1,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,57,0,2,0,689,96,0,2
1400,2,1,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,75,0,2,0,286,222,0,1
1401,2,1,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,51,3,5,1,265,61,0,2
1402,2,1,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,50,2,4,1,312,44,0,2
1403,3,1,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,51,3,5,1,32,8,0,2
1404,1,0,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,51,0,1,0,419,817,1,1
1405,2,0,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,57,1,2,1,755,1371,2,0
1406,3,1,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,54,1,3,1,293,42,0,2
1407,2,1,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,64,0,2,0,708,60,0,2
1408,2,1,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,53,1,3,1,610,78,0,2
1409,3,1,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,49,1,3,1,602,23,0,2
1410,3,1,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,51,1,3,1,446,19,0,2
1411,1,0,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,65,2,3,1,251,61,0,2
1412,2,0,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,51,0,1,0,612,449,0,2
1413,3,1,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,40,1,3,1,581,37,0,2
1414,1,0,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,50,1,2,1,296,38,0,2
1415,2,1,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,38,0,2,0,352,1131,1,1
1416,2,0,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,50,2,3,1,348,34,0,2
1417,2,0,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,56,2,3,1,402,294,0,0
1418,1,1,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,0,44,2,4,1,610,48,0,2
1419,2,1,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,62,2,4,1,833,289,0,0
1420,1,1,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,37,0,2,0,680,30,0,2
1421,2,1,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,59,0,2,0,227,125,0,2
1422,2,1,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,40,1,3,1,660,156,0,2
1423,2,1,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,71,2,4,1,506,70,0,2
1424,3,1,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,74,2,4,1,441,22,0,2
1425,2,1,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,44,1,3,1,1002,65,0,2
1426,3,0,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,75,0,1,0,773,1930,1,1
1427,2,1,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,77,0,2,0,435,2283,1,1
1428,2,1,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,65,0,2,0,417,310,0,1
1429,1,1,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,52,0,2,0,720,1319,1,1
1430,2,1,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,0,66,1,3,1,1059,879,2,0
1431,3,1,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,41,0,2,0,407,1244,1,1
1432,1,1,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,50,1,3,1,258,690,2,0
1433,2,1,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,51,1,3,1,657,209,0,0
1434,2,1,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,58,0,2,0,91,1134,1,1
1435,2,0,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,70,0,1,0,388,1507,1,1
1436,3,0,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,56,1,2,1,432,57,0,2
1437,3,1,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,58,0,2,0,830,529,0,0
1438,2,1,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,54,0,2,0,164,1091,1,1
1439,2,0,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,52,1,2,1,784,180,0,2
1440,2,1,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,51,2,4,1,370,77,0,2
1441,2,0,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,53,0,1,0,4,2349,1,1
1442,3,1,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,49,0,2,0,813,534,0,0
1443,3,0,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,73,1,2,1,314,556,0,0
1444,2,1,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,1,64,1,3,1,474,637,0,0
1445,3,1,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,68,2,4,1,237,46,0,2
1446,2,1,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,45,1,3,1,171,44,0,2
1447,3,1,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,37,1,3,1,486,47,0,2
1448,3,0,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,60,1,2,1,534,795,2,0
1449,2,1,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,70,1,3,1,661,586,2,0
1450,2,1,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,71,0,2,0,366,1574,1,1
1451,3,1,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,73,2,4,1,126,13,0,2
1452,2,1,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,53,1,3,1,689,1471,2,0
1453,1,1,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,53,2,4,1,350,65,0,2
1454,2,1,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,46,1,3,1,669,175,0,0
1455,2,0,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,57,1,2,1,588,40,0,2
1456,3,1,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,54,2,4,1,1062,1078,2,0
1457,2,1,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,65,1,3,1,750,1115,2,0
1458,2,1,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,69,1,3,1,369,134,2,2
1459,3,0,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,67,0,1,0,743,1540,1,1
1460,3,1,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,53,1,3,1,663,87,2,2
1461,3,0,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,36,0,1,0,404,217,0,2
1462,3,1,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,0,62,1,3,1,316,1034,2,0
1463,2,0,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,44,1,2,1,701,1180,2,0
1464,2,1,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,63,1,3,1,827,819,2,0
1465,1,1,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,42,1,3,1,416,32,0,2
1466,2,1,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,43,1,3,1,471,46,0,2
1467,1,1,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,47,1,3,1,1032,1159,2,0
1468,3,0,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,47,1,2,1,643,860,2,0
1469,3,1,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,53,0,2,0,167,1631,1,1
1470,3,1,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,77,3,5,1,61,444,2,0
1471,2,1,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,68,1,3,1,400,1910,2,0
1472,3,1,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,51,1,3,1,421,380,2,2
1473,3,1,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,52,2,4,1,530,736,2,0
1474,3,0,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,73,2,3,1,684,269,0,0
1475,2,1,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,0,35,0,2,0,497,2524,1,1
1476,2,1,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,45,1,3,1,695,612,2,0
1477,2,1,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,33,1,3,1,389,75,0,2
1478,2,1,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,64,0,2,0,314,1045,1,1
1479,2,0,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,46,1,2,1,693,55,0,2
1480,3,1,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,0,54,1,3,1,842,1064,2,0
1481,2,1,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,64,1,3,1,753,1443,2,0
1482,2,1,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,35,0,2,0,692,1366,1,1
1483,3,1,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,48,2,4,1,399,436,2,0
1484,1,0,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,50,1,2,1,296,38,0,2
1485,2,1,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,46,1,3,1,841,436,2,0
1486,3,1,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,50,2,4,1,939,747,2,0
1487,3,0,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,0,68,0,1,0,838,1396,1,0
1488,3,1,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,49,0,2,0,261,928,1,1
1489,3,1,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,51,2,4,1,455,642,2,0
1490,1,1,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,0,48,1,3,1,878,1048,2,0
1491,3,1,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,52,0,2,0,407,943,1,1
1492,2,1,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,65,1,3,1,487,907,2,0
1493,2,1,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,35,0,2,0,307,1198,1,1
1494,3,0,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,48,2,3,1,840,120,2,0
1495,2,1,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,58,1,3,1,741,1658,2,0
1496,2,1,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,37,0,2,0,223,1638,1,1
1497,1,1,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,46,0,2,0,585,73,0,2
1498,2,0,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,43,1,2,1,33,275,2,2
1499,2,1,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,61,1,3,1,738,854,2,0
1500,2,1,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,45,1,3,1,453,78,0,2
1501,3,1,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,51,1,3,1,442,106,0,2
1502,2,0,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,53,1,2,1,755,106,0,2
1503,3,0,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,40,0,1,0,640,1923,1,1
1504,2,1,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,52,0,2,0,559,1662,1,1
1505,2,0,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,47,1,2,1,157,84,0,2
1506,3,1,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,50,1,3,1,184,48,0,2
1507,2,0,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,50,1,2,1,602,5,0,2
1508,2,1,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,47,2,4,1,746,733,2,0
1509,3,0,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,75,0,1,0,216,1234,1,1
1510,2,1,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,65,2,4,1,754,112,0,0
1511,3,0,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,36,0,1,0,285,1658,1,1
1512,2,1,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,63,1,3,1,622,55,0,2
1513,1,1,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,0,48,1,3,1,754,1513,2,0
1514,1,1,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,65,2,4,1,570,271,0,0
1515,3,1,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,48,1,3,1,175,904,2,0
1516,3,0,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,48,2,3,1,840,120,2,0
1517,1,1,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,35,1,3,1,971,103,0,2
1518,1,0,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,35,1,2,1,940,269,0,2
1519,2,0,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,34,1,2,1,351,22,0,2
1520,3,0,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,64,0,1,0,512,1156,1,1
1521,3,1,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,52,1,3,1,781,1086,2,0
1522,3,0,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,56,1,2,1,370,1128,2,0
1523,2,1,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,34,1,3,1,253,72,0,2
1524,3,1,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,62,2,4,1,490,964,2,0
1525,2,1,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,45,0,2,0,737,1383,1,1
1526,3,0,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,70,3,4,1,559,18,0,2
1527,2,0,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,59,1,2,1,827,793,2,0
1528,3,1,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,37,1,3,1,692,100,0,2
1529,1,1,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,36,0,2,0,665,80,0,2
1530,2,0,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,60,0,1,0,816,167,0,2
1531,2,0,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,66,1,2,1,685,677,2,0
1532,1,1,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,48,2,4,1,617,23,0,2
1533,3,0,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,72,1,2,1,361,92,0,2
1534,1,1,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,58,0,2,0,125,641,1,1
1535,2,1,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,67,1,3,1,1031,1106,2,0
1536,2,1,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,61,0,2,0,197,1033,1,1
1537,2,1,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,49,1,3,1,728,1174,2,0
1538,3,1,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,56,2,4,1,447,25,0,2
1539,3,1,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,0,61,2,4,1,769,240,0,0
1540,2,0,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,47,1,2,1,540,20,0,2
1541,2,0,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,62,3,4,1,682,102,0,0
1542,3,0,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,47,1,2,1,503,1034,2,0
1543,2,1,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,40,1,3,1,660,156,0,2
1544,3,1,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,47,2,4,1,604,458,2,0
